#Timestamps             Stensparken     Pilestredet     Thereses gate   Bislett Stadion     Henrik Ibsens gate      Sørvest for Slottsparken    7. juni-plassen     Saga Kino
2022-10-19 13:06:50	 0		 0		 0		 0			 6			 3			 4			25
2022-10-19 13:11:35	 1		 0		 0		 0			 6			 3			 4			25
2022-10-19 13:16:50	 1		 0		 0		 0			 5			 3			 4			25
2022-10-19 13:21:50	 1		 0		 0		 0			 5			 3			 4			25
2022-10-19 13:26:32	 1		 0		 0		 0			 5			 3			 4			25
2022-10-19 13:31:34	 1		 0		 0		 0			 5			 3			 4			25
2022-10-19 13:36:48	 1		 0		 0		 0			 5			 3			 4			25
2022-10-19 13:41:53	 2		 0		 0		10			 6			 3			 4			25
2022-10-19 13:46:33	 2		 0		 0		17			 6			 5			 4			23
2022-10-19 13:51:36	 2		 0		 0		17			 6			 5			 5			23
2022-10-19 13:56:43	 2		 0		 0		16			 6			 5			 4			23
2022-10-19 14:01:54	 2		 0		 0		16			 6			 4			 5			23
2022-10-19 14:06:35	 2		 0		 0		16			 6			 4			 5			23
2022-10-19 14:11:46	 2		 1		 0		17			 5			 4			 5			23
2022-10-19 14:16:36	 2		 0		 0		17			 5			 4			 5			22
2022-10-19 14:21:50	 3		 0		 0		17			 5			 4			 5			22
2022-10-19 14:26:40	 0		 1		 0		17			 5			 4			 5			22
2022-10-19 14:31:48	 0		 2		 0		17			 5			 4			 7			22
2022-10-19 14:36:56	 1		 2		 0		17			 5			 4			 7			23
2022-10-19 14:41:38	 1		 1		 0		17			 5			 4			 6			22
2022-10-19 14:46:46	 1		 1		 0		16			 5			 4			 6			22
2022-10-19 14:51:35	 1		 1		 0		16			 6			 4			 6			22
2022-10-19 14:56:44	 1		 1		 0		16			 6			 4			 6			21
2022-10-19 15:01:48	 1		 1		 0		16			 6			 4			 5			21
2022-10-19 15:06:58	 1		 1		 0		18			 6			 4			 5			21
2022-10-19 15:11:41	 2		 1		 0		19			 6			 4			 5			20
2022-10-19 15:16:54	 2		 1		 0		20			 7			 4			 5			20
2022-10-19 15:21:47	 2		 1		 0		20			 7			 4			 5			21
2022-10-19 15:26:50	 2		 1		 0		20			 7			 4			 5			20
2022-10-19 15:31:59	 1		 1		 0		20			 7			 4			 5			19
2022-10-19 15:36:47	 1		 1		 0		19			 7			 4			 5			19
2022-10-19 15:41:49	 0		 1		 0		18			 7			 4			 5			19
2022-10-19 15:46:54	 0		 1		 0		18			 6			 4			 4			19
2022-10-19 15:51:59	 1		 1		 0		19			 5			 4			 4			18
2022-10-19 15:56:44	 2		 2		 0		19			 5			 4			 4			18
2022-10-19 16:02:03	 2		 2		 0		19			 6			 4			 3			19
2022-10-19 16:06:50	 2		 2		 0		19			 5			 4			 3			19
2022-10-19 16:11:58	 2		 2		 0		19			 5			 3			 2			19
2022-10-19 16:16:52	 2		 2		 0		19			 5			 1			 2			16
2022-10-19 16:21:55	 1		 2		 0		19			 4			 1			 1			14
2022-10-19 16:26:59	 2		 2		 0		19			 4			 1			 4			14
2022-10-19 16:31:51	 2		 2		 0		20			 5			 1			 4			15
2022-10-19 16:37:02	 2		 2		 0		19			 4			 1			 4			17
2022-10-19 16:42:05	 2		 1		 0		19			 2			 1			 2			17
2022-10-19 16:46:54	 2		 1		 0		18			 2			 1			 2			17
2022-10-19 16:51:54	 3		 2		 0		18			 2			 1			 2			17
2022-10-19 16:57:06	 4		 3		 0		18			 4			 1			 2			17
2022-10-19 17:02:08	 2		 2		 0		19			 4			 1			 3			17
2022-10-19 17:06:51	 2		 2		 1		19			 4			 1			 3			18
2022-10-19 17:11:55	 0		 2		 1		20			 3			 0			 3			18
2022-10-19 17:16:50	 0		 2		 1		19			 3			 0			 1			18
2022-10-19 17:21:57	 0		 2		 1		19			 3			 0			 0			18
2022-10-19 17:26:51	 1		 2		 1		20			 3			 0			 0			17
2022-10-19 17:32:08	 1		 2		 1		20			 3			 0			 0			17
2022-10-19 17:36:51	 1		 0		 1		20			 3			 0			 0			18
2022-10-19 17:41:56	 3		 0		 1		21			 4			 0			 0			17
2022-10-19 17:46:59	 3		 0		 1		21			 4			 0			 0			17
2022-10-19 17:51:49	 3		 0		 1		21			 3			 0			 0			17
2022-10-19 17:56:58	 4		 0		 1		21			 3			 0			 0			16
2022-10-19 18:02:07	 4		 0		 2		21			 2			 0			 0			16
2022-10-19 18:06:53	 4		 0		 2		19			 2			 0			 2			16
2022-10-19 18:12:07	 4		 0		 2		19			 2			 0			 2			16
2022-10-19 18:16:57	 4		 0		 2		18			 2			 0			 2			16
2022-10-19 18:22:08	 3		 0		 2		18			 2			 0			 2			16
2022-10-19 18:27:01	 3		 0		 2		18			 2			 0			 2			15
2022-10-19 18:31:54	 3		 0		 2		17			 2			 0			 1			16
2022-10-19 18:36:59	 3		 0		 2		17			 2			 0			 2			16
2022-10-19 18:42:08	 4		 0		 2		17			 2			 0			 3			16
2022-10-19 18:47:09	 4		 0		 2		19			 2			 0			 4			16
2022-10-19 18:51:55	 4		 0		 2		18			 3			 0			 5			16
2022-10-19 18:57:07	 5		 0		 2		18			 5			 0			 5			15
2022-10-19 19:02:14	 5		 0		 2		17			 5			 0			 5			15
2022-10-19 19:07:00	 5		 0		 2		17			 7			 0			 5			16
2022-10-19 19:12:14	 5		 0		 2		16			 6			 0			 5			16
2022-10-19 19:16:59	 5		 0		 2		16			 6			 0			 6			15
2022-10-19 19:22:01	 5		 0		 2		16			 6			 0			 6			14
2022-10-19 19:27:15	 5		 0		 2		16			 6			 0			 6			16
2022-10-19 19:32:03	 5		 0		 2		16			 6			 0			 6			17
2022-10-19 19:37:13	 5		 0		 2		17			 5			 0			 5			17
2022-10-19 19:42:12	 4		 0		 2		17			 5			 0			 5			18
2022-10-19 19:47:12	 4		 0		 2		16			 5			 0			 6			18
2022-10-19 19:52:17	 4		 0		 2		15			 5			 0			 6			18
2022-10-19 19:57:20	 4		 0		 2		14			 5			 0			 6			18
2022-10-19 20:02:03	 4		 0		 2		14			 5			 0			 6			18
2022-10-19 20:07:05	 4		 0		 2		14			 7			 0			 6			18
2022-10-19 20:12:08	 4		 0		 2		14			 7			 0			 6			18
2022-10-19 20:17:18	 4		 0		 2		14			 7			 0			 6			18
2022-10-19 20:22:14	 4		 0		 2		15			 7			 0			 6			18
2022-10-19 20:27:20	 4		 0		 2		15			 7			 0			 6			18
2022-10-19 20:32:21	 4		 0		 2		16			 7			 0			 6			18
2022-10-19 20:37:21	 4		 0		 2		16			 7			 0			 6			18
2022-10-19 20:42:09	 4		 0		 2		16			 7			 0			 6			18
2022-10-19 20:47:11	 4		 0		 2		16			 7			 0			 6			18
2022-10-19 20:52:13	 4		 0		 2		17			 7			 0			 6			18
2022-10-19 20:57:11	 4		 0		 2		17			 8			 0			 6			18
2022-10-19 21:02:18	 4		 0		 2		16			 8			 0			 5			18
2022-10-19 21:07:20	 4		 0		 2		16			 9			 0			 5			17
2022-10-19 21:12:23	 4		 0		 2		16			10			 0			 4			17
2022-10-19 21:17:22	 4		 0		 2		15			10			 0			 3			19
2022-10-19 21:22:21	 3		 0		 2		13			10			 0			 3			19
2022-10-19 21:27:24	 3		 0		 2		13			10			 0			 3			19
2022-10-19 21:32:26	 3		 0		 2		13			10			 0			 3			18
2022-10-19 21:37:23	 3		 0		 2		12			10			 0			 3			18
2022-10-19 21:42:17	 3		 0		 2		12			10			 0			 3			17
2022-10-19 21:47:15	 3		 0		 2		13			10			 0			 3			17
2022-10-19 21:52:14	 3		 0		 2		12			10			 0			 3			17
2022-10-19 21:57:19	 2		 0		 2		12			10			 0			 2			17
2022-10-19 22:02:15	 2		 0		 2		10			11			 0			 2			16
2022-10-19 22:07:19	 3		 0		 2		10			12			 0			 2			16
2022-10-19 22:12:16	 3		 0		 2		10			12			 0			 2			15
2022-10-19 22:17:32	 4		 0		 2		10			12			 0			 2			15
2022-10-19 22:22:14	 4		 0		 2		11			12			 0			 2			14
2022-10-19 22:27:30	 5		 0		 2		11			12			 0			 2			14
2022-10-19 22:32:25	 3		 0		 2		11			12			 0			 2			14
2022-10-19 22:37:23	 3		 0		 2		11			12			 0			 3			14
2022-10-19 22:42:20	 3		 0		 2		11			12			 0			 3			14
2022-10-19 22:47:15	 3		 0		 2		11			12			 0			 3			14
2022-10-19 22:52:32	 3		 0		 2		10			12			 0			 3			14
2022-10-19 22:57:32	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:02:35	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:07:28	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:12:29	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:17:21	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:22:39	 3		 0		 2		10			11			 0			 3			13
2022-10-19 23:27:33	 3		 0		 2		10			11			 0			 2			13
2022-10-19 23:32:36	 3		 0		 2		10			11			 0			 1			13
2022-10-19 23:37:27	 4		 0		 2		10			11			 0			 1			11
2022-10-19 23:42:23	 4		 0		 2		10			11			 0			 0			11
2022-10-19 23:47:39	 4		 0		 2		10			11			 0			 0			11
2022-10-19 23:52:40	 3		 0		 2		10			11			 0			 0			11
2022-10-19 23:57:40	 3		 0		 2		10			10			 0			 0			11
2022-10-20 00:02:24	 3		 0		 2		10			 9			 0			 0			11
2022-10-20 00:07:21	 3		 0		 2		10			 9			 0			 0			10
2022-10-20 00:12:38	 3		 0		 2		10			 9			 0			 0			10
2022-10-20 00:17:30	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:22:26	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:27:41	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:32:37	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:37:32	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:42:45	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:47:31	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:52:39	 3		 0		 2		10			 9			 0			 1			 9
2022-10-20 00:57:27	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:02:37	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:07:45	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:12:33	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:17:40	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:22:29	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:27:39	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:32:29	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:37:38	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:42:44	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:47:47	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:52:35	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 01:57:41	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:02:31	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:07:37	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:12:42	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:17:49	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:22:36	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:27:42	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:32:49	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:37:33	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:42:39	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:47:45	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:52:52	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 02:57:39	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:02:54	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:07:39	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:12:44	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:17:50	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:22:38	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:27:44	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:32:53	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:37:56	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:42:41	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:47:47	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:52:52	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 03:57:43	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:02:53	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:07:40	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:12:48	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:17:55	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:22:42	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:27:47	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:32:56	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:37:45	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:42:54	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:48:00	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:52:47	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 04:57:55	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:02:55	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:08:02	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:12:48	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:17:55	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:23:03	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:27:50	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:33:01	 3		 0		 2		10			 8			 0			 1			 9
2022-10-20 05:37:48	 3		 0		 2		 9			 8			 0			 1			 9
2022-10-20 05:42:56	 3		 0		 2		 9			 8			 0			 2			 9
2022-10-20 05:48:03	 3		 0		 2		 9			 9			 0			 3			 9
2022-10-20 05:52:49	 3		 0		 2		 9			 9			 0			 3			 9
2022-10-20 05:57:58	 3		 0		 2		 9			 9			 0			 3			 9
2022-10-20 06:03:00	 3		 0		 2		 9			 9			 0			 3			 9
2022-10-20 06:07:54	 3		 0		 2		 9			 9			 0			 3			 9
2022-10-20 06:13:06	 3		 0		 2		 8			 9			 0			 4			 9
2022-10-20 06:18:07	 3		 0		 2		 8			10			 0			 4			 9
2022-10-20 06:23:03	 3		 0		 2		 8			10			 0			 4			 9
2022-10-20 06:28:00	 3		 0		 2		 8			10			 0			 5			 9
2022-10-20 06:32:58	 3		 0		 2		 8			10			 0			 6			 9
2022-10-20 06:38:00	 3		 0		 2		 8			10			 0			 6			 9
2022-10-20 06:43:06	 3		 0		 2		 8			10			 0			 7			 9
2022-10-20 06:48:06	 3		 0		 2		 8			10			 0			 7			 9
2022-10-20 06:52:49	 3		 0		 2		 8			11			 0			 7			 9
2022-10-20 06:57:54	 3		 0		 2		 8			11			 0			 7			 9
2022-10-20 07:02:57	 3		 0		 2		 6			10			 0			 8			 9
2022-10-20 07:08:02	 3		 0		 2		 4			 9			 0			 9			 9
2022-10-20 07:13:01	 3		 0		 2		 3			 9			 0			 9			 9
2022-10-20 07:18:09	 2		 0		 2		 3			10			 0			 9			 9
2022-10-20 07:22:59	 2		 0		 2		 3			10			 0			10			 9
2022-10-20 07:28:03	 2		 0		 2		 3			11			 0			10			 8
2022-10-20 07:33:04	 1		 0		 2		 1			12			 0			11			 8
2022-10-20 07:38:00	 0		 0		 2		 1			12			 0			11			 8
2022-10-20 07:43:06	 0		 0		 2		 0			12			 0			11			 7
2022-10-20 07:47:50	 0		 0		 2		 0			11			 0			11			 8
2022-10-20 07:53:12	 0		 0		 2		 0			10			 0			11			10
2022-10-20 07:57:56	 0		 0		 2		 1			10			 0			12			10
2022-10-20 08:03:14	 0		 0		 1		 1			 8			 0			13			12
2022-10-20 08:08:01	 1		 0		 1		 1			 8			 0			14			12
2022-10-20 08:13:05	 1		 0		 1		 1			 7			 0			16			11
2022-10-20 08:18:12	 0		 0		 1		 1			 5			 0			16			11
2022-10-20 08:23:08	 0		 0		 0		 0			 4			 0			15			10
2022-10-20 08:27:51	 0		 0		 0		 0			 4			 1			16			10
2022-10-20 08:32:56	 0		 0		 0		 1			 4			 1			17			10
2022-10-20 08:38:05	 0		 0		 0		 1			 2			 1			17			 9
2022-10-20 08:42:59	 0		 0		 0		 0			 1			 1			17			 8
2022-10-20 08:48:10	 0		 0		 0		 0			 1			 2			18			 9
2022-10-20 08:53:13	 0		 0		 0		 0			 0			 2			20			10
2022-10-20 08:58:14	 0		 1		 0		 0			 1			 2			20			 7
2022-10-20 09:03:07	 0		 1		 0		 1			 2			 3			20			 8
2022-10-20 09:08:04	 0		 1		 0		 1			 1			 3			19			 9
2022-10-20 09:13:04	 0		 1		 0		 1			 1			 3			18			 9
2022-10-20 09:17:59	 0		 1		 0		 0			 3			 3			17			 9
2022-10-20 09:23:09	 0		 1		 0		 0			 3			 3			17			 9
2022-10-20 09:28:00	 0		 1		 0		 0			 3			 3			17			 9
2022-10-20 09:33:20	 0		 0		 0		 0			 3			 3			17			 9
2022-10-20 09:38:06	 0		 0		 0		 0			 3			 3			17			 9
2022-10-20 09:43:08	 0		 0		 0		 0			 3			 3			17			 9
2022-10-20 09:48:09	 0		 0		 0		 0			 3			 3			17			 9
2022-10-20 09:53:11	 0		 0		 0		 0			 3			 3			17			10
2022-10-20 09:58:06	 0		 0		 0		 0			 3			 3			18			10
2022-10-20 10:03:09	 1		 0		 0		 0			 4			 3			18			10
2022-10-20 10:08:15	 0		 0		 0		 0			 4			 3			17			10
2022-10-20 10:13:17	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:18:06	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:23:09	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:28:13	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:33:18	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:38:21	 0		 0		 0		 0			 4			 4			18			 9
2022-10-20 10:43:09	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:48:15	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:53:27	 0		 0		 0		 0			 4			 4			18			10
2022-10-20 10:58:08	 0		 0		 0		 0			 3			 4			18			11
2022-10-20 11:03:14	 0		 0		 0		 0			 3			 4			18			11
2022-10-20 11:08:16	 0		 0		 0		 0			 3			 4			19			11
2022-10-20 11:13:16	 0		 0		 0		 0			 3			 4			19			11
2022-10-20 11:18:18	 0		 0		 0		 0			 3			 4			19			11
2022-10-20 11:23:11	 0		 0		 0		 0			 3			 4			19			11
2022-10-20 11:28:16	 0		 0		 0		 0			 3			 4			19			11
2022-10-20 11:33:21	 0		 0		 0		 0			 4			 4			19			11
2022-10-20 11:38:28	 0		 0		 1		 0			 4			 4			19			10
2022-10-20 11:43:28	 0		 0		 1		 0			 4			 4			19			10
2022-10-20 11:48:31	 0		 0		 1		 0			 3			 4			19			10
2022-10-20 11:53:11	 0		 0		 1		 0			 2			 4			19			10
2022-10-20 11:58:14	 0		 0		 1		 0			 2			 4			19			11
2022-10-20 12:03:18	 0		 0		 1		 0			 2			 4			19			14
2022-10-20 12:08:25	 0		 0		 1		 1			 2			 4			19			14
2022-10-20 12:13:29	 0		 0		 1		 0			 2			 4			19			14
2022-10-20 12:18:33	 0		 0		 1		 0			 2			 4			19			14
2022-10-20 12:23:36	 0		 0		 1		 0			 1			 4			 9			14
2022-10-20 12:33:20	 0		 0		 1		 0			 1			 4			 1			14
2022-10-20 12:43:22	 0		 0		 1		 0			 1			 4			 1			14
2022-10-20 12:52:49	 0		 0		 1		 1			 1			 4			 1			14
2022-10-20 13:03:08	 0		 0		 0		 1			 1			 3			 2			14
2022-10-20 13:12:50	 0		 0		 0		 1			 1			 3			 2			14
2022-10-20 13:22:52	 0		 0		 0		 1			 1			 3			 2			13
2022-10-20 13:32:52	 0		 0		 0		 1			 1			 3			 3			14
2022-10-20 13:42:53	 0		 0		 0		 1			 2			 3			 2			14
2022-10-20 13:53:01	 0		 0		 0		 1			 2			 3			 3			15
2022-10-20 14:02:58	 0		 0		 0		 0			 1			 3			 3			15
2022-10-20 14:12:57	 0		 0		 0		 0			 1			 3			 3			15
2022-10-20 14:23:07	 0		 0		 0		 0			 1			 2			 4			16
2022-10-20 14:33:04	 0		 0		 0		 0			 1			 2			 5			17
2022-10-20 14:43:11	 1		 0		 0		 0			 0			 2			 5			17
2022-10-20 14:53:04	 0		 0		 0		 0			 0			 2			 5			16
2022-10-20 15:03:10	 0		 0		 0		 0			 0			 2			 4			15
2022-10-20 15:12:55	 0		 0		 0		 0			 0			 2			 4			15
2022-10-20 15:23:09	 0		 0		 0		 1			 1			 2			 4			15
2022-10-20 15:32:56	 0		 0		 0		 0			 1			 2			 5			15
2022-10-20 15:42:56	 0		 1		 0		 0			 1			 2			 4			14
2022-10-20 15:52:56	 0		 0		 0		 0			 1			 2			 5			16
2022-10-20 16:02:56	 1		 0		 0		 0			 1			 2			 6			16
2022-10-20 16:12:56	 1		 0		 0		 0			 0			 1			 5			15
2022-10-20 16:23:03	 0		 0		 0		 1			 0			 1			 7			14
2022-10-20 16:33:03	 1		 1		 0		 0			 0			 0			 7			15
2022-10-20 16:43:08	 0		 1		 0		 1			 1			 1			 7			14
2022-10-20 16:53:13	 1		 2		 0		 1			 0			 1			 6			14
2022-10-20 17:02:56	 1		 1		 0		 1			 1			 1			 5			15
2022-10-20 17:13:03	 1		 1		 0		 0			 1			 1			 4			15
2022-10-20 17:23:09	 2		 1		 0		 0			 1			 2			 3			14
2022-10-20 17:32:56	 1		 1		 0		 5			 1			 2			 3			15
2022-10-20 17:43:15	 1		 1		 0		22			 1			 2			 3			15
2022-10-20 17:53:06	 0		 1		 0		21			 1			 2			 2			15
2022-10-20 18:03:16	 0		 2		 0		21			 1			 2			 2			16
2022-10-20 18:13:03	 0		 2		 0		23			 1			 2			 1			16
2022-10-20 18:23:01	 0		 2		 1		22			 2			 1			 1			16
2022-10-20 18:33:16	 0		 2		 1		22			 3			 1			 1			16
2022-10-20 18:43:03	 0		 0		 1		21			 4			 1			 1			16
2022-10-20 18:53:05	 0		 0		 1		21			 4			 0			 0			17
2022-10-20 19:03:17	 0		 0		 1		23			 4			 0			 0			17
2022-10-20 19:13:09	 0		 0		 1		22			 3			 0			 0			17
2022-10-20 19:23:15	 0		 0		 1		23			 2			 0			 1			17
2022-10-20 19:33:20	 0		 0		 1		22			 1			 0			 2			16
2022-10-20 19:43:16	 0		 0		 1		21			 1			 0			 2			16
2022-10-20 19:53:25	 0		 0		 2		21			 2			 0			 2			17
2022-10-20 20:03:13	 0		 0		 2		24			 2			 0			 2			17
2022-10-20 20:13:21	 0		 0		 2		24			 2			 0			 1			17
2022-10-20 20:23:11	 0		 0		 3		24			 3			 0			 1			18
2022-10-20 20:33:11	 0		 0		 3		24			 3			 0			 1			17
2022-10-20 20:43:14	 1		 0		 3		24			 3			 0			 1			17
2022-10-20 20:53:08	 1		 0		 4		24			 4			 0			 2			17
2022-10-20 21:03:13	 2		 0		 4		23			 4			 0			 2			18
2022-10-20 21:13:14	 3		 0		 4		23			 4			 0			 2			19
2022-10-20 21:23:14	 3		 0		 5		23			 5			 0			 1			19
2022-10-20 21:33:15	 4		 0		 5		23			 5			 0			 1			19
2022-10-20 21:43:17	 4		 0		 5		24			 5			 0			 1			19
2022-10-20 21:53:24	 5		 0		 5		24			 5			 0			 1			19
2022-10-20 22:03:29	 6		 0		 5		24			 5			 0			 1			19
2022-10-20 22:13:25	 6		 0		 5		24			 4			 0			 0			19
2022-10-20 22:23:14	 6		 0		 7		24			 1			 0			 0			20
2022-10-20 22:33:18	 6		 0		 7		24			 1			 0			 0			20
2022-10-20 22:43:28	 6		 0		 7		23			 1			 0			 0			19
2022-10-20 22:53:28	 6		 0		 7		23			 1			 0			 0			20
2022-10-20 23:03:30	 6		 0		 7		23			 1			 1			 1			19
2022-10-20 23:13:28	 6		 0		 7		23			 1			 1			 1			19
2022-10-20 23:23:28	 6		 0		 7		23			 0			 1			 1			19
2022-10-20 23:33:26	 6		 0		 7		23			 0			 1			 1			19
2022-10-20 23:43:22	 6		 0		 7		23			 0			 1			 1			19
2022-10-20 23:53:17	 6		 0		 7		22			 0			 0			 1			19
2022-10-21 00:03:29	 5		 1		 7		22			 0			 0			 1			19
2022-10-21 00:13:20	 5		 1		 7		22			 0			 0			 1			19
2022-10-21 00:23:19	 6		 1		 7		22			 0			 0			 1			19
2022-10-21 00:33:19	 6		 1		 7		22			 0			 0			 1			18
2022-10-21 00:43:27	 6		 1		 7		22			 0			 0			 1			17
2022-10-21 00:53:36	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:03:20	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:13:16	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:23:17	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:33:25	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:43:32	 6		 1		 7		21			 0			 0			 1			17
2022-10-21 01:53:37	 6		 1		 7		21			 0			 0			 1			17
